REFERENCE;CURRENCY;PRICE;COUNTRY
51.799.7SP;GBP;71.48;GB
51.801.1SP;GBP;17.02;GB
51.802.XSP;GBP;24.49;GB
51.803.8SP;GBP;17.02;GB
51.804.6SP;GBP;17.02;GB
51.805.4SP;GBP;10.12;GB
51.806.2SP;GBP;17.02;GB
51.807.0SP;GBP;10.12;GB
51.808.9SP;GBP;13.09;GB
51.809.7SP;GBP;10.12;GB
51.810.0SP;GBP;10.12;GB
51.811.9SP;GBP;10.12;GB
51.812.7SP;GBP;6.30;GB
51.813.5SP;GBP;10.12;GB
51.814.3SP;GBP;10.12;GB
51.815.1SP;GBP;6.30;GB
51.816.XSP;GBP;210.80;GB
51.817.8SP;GBP;10.12;GB
51.818.6SP;GBP;6.30;GB
51.819.4SP;GBP;6.30;GB
51.820.8SP;GBP;19.40;GB
51.821.6SP;GBP;18.39;GB
51.822.4SP;GBP;13.09;GB
51.823.2SP;GBP;13.09;GB
51.824.0SP;GBP;13.09;GB
51.825.9SP;GBP;13.09;GB
51.826.6SP;GBP;32.42;GB
51.826.7SP;GBP;11.31;GB
51.827.5SP;GBP;11.31;GB
51.828.3SP;GBP;11.31;GB
51.829.1SP;GBP;11.31;GB
51.830.5SP;GBP;11.31;GB
51.831.2SP;GBP;11.74;GB
51.831.3SP;GBP;8.09;GB
51.832.1SP;GBP;10.20;GB
51.833.XSP;GBP;275.90;GB
51.834.8SP;GBP;7.02;GB
51.835.6SP;GBP;9.52;GB
51.836.4SP;GBP;7.14;GB
51.837.2SP;GBP;16.67;GB
51.839.9SP;GBP;5.10;GB
51.840.2SP;GBP;10.20;GB
51.841.0SP;GBP;7.65;GB
51.842.9SP;GBP;7.65;GB
51.843.7SP;GBP;5.10;GB
51.844.5SP;GBP;5.10;GB
51.845.3SP;GBP;8.67;GB
51.846.1SP;GBP;20.41;GB
51.847.XSP;GBP;65.10;GB
51.848.8SP;GBP;8.67;GB
51.849.6SP;GBP;20.41;GB
51.850.XSP;GBP;65.02;GB
51.853.4SP;GBP;10.12;GB
51.854.2SP;GBP;8.68;GB
51.855.0SP;GBP;8.68;GB
51.856.9SP;GBP;9.52;GB
51.857.7SP;GBP;5.95;GB
51.858.5SP;GBP;9.52;GB
51.859.3SP;GBP;15.59;GB
51.860.7SP;GBP;11.14;GB
51.861.5SP;GBP;6.26;GB
51.862.3SP;GBP;6.85;GB
51.863.1SP;GBP;8.04;GB
51.864.XSP;GBP;89.44;GB
51.865.8SP;GBP;6.85;GB
51.866.6SP;GBP;3.28;GB
51.867.4SP;GBP;8.27;GB
51.868.2SP;GBP;3.16;GB
51.869.0SP;GBP;5.07;GB
51.875.5SP;GBP;11.22;GB
51.876.3SP;GBP;15.04;GB
51.877.1SP;GBP;8.93;GB
51.879.8SP;GBP;11.22;GB
51.880.1SP;GBP;6.38;GB
51.882.8SP;GBP;10.20;GB
51.883.6SP;GBP;4.49;GB
51.884.4SP;GBP;4.49;GB
51.895.XSP;GBP;541.35;GB
51.905.XSP;GBP;631.56;GB
51.910.6SP;GBP;11.91;GB
51.911.4SP;GBP;4.17;GB
51.912.2SP;GBP;5.96;GB
51.913.0SP;GBP;2.67;GB
51.914.9SP;GBP;11.33;GB
51.915.7SP;GBP;13.71;GB
51.916.5SP;GBP;4.76;GB
51.917.3SP;GBP;8.34;GB
51.918.1SP;GBP;3.28;GB
51.919.XSP;GBP;32.16;GB
51.920.3SP;GBP;15.48;GB
51.921.1SP;GBP;8.34;GB
51.922.XSP;GBP;12.79;GB
51.923.8SP;GBP;3.28;GB
51.924.6SP;GBP;3.88;GB
51.925.4SP;GBP;22.64;GB
51.926.2SP;GBP;3.57;GB
51.927.0SP;GBP;4.17;GB
51.928.9SP;GBP;2.38;GB
51.929.7SP;GBP;5.36;GB
51.930.0SP;GBP;2.67;GB
51.931.9SP;GBP;17.28;GB
51.932.7SP;GBP;38.12;GB
51.933.5SP;GBP;7.15;GB
51.934.3SP;GBP;5.36;GB
51.935.1SP;GBP;3.57;GB
51.936.XSP;GBP;18.97;GB
51.937.8SP;GBP;2.38;GB
51.938.6SP;GBP;11.07;GB
51.939.4SP;GBP;11.07;GB
51.941.6SP;GBP;16.70;GB
51.942.4SP;GBP;29.66;GB
51.943.2SP;GBP;9.44;GB
51.944.0SP;GBP;17.46;GB
51.945.9SP;GBP;17.46;GB
51.946.7SP;GBP;13.65;GB
51.947.5SP;GBP;23.56;GB
51.948.3SP;GBP;39.57;GB
51.949.1SP;GBP;39.57;GB
51.951.3SP;GBP;40.34;GB
51.952.1SP;GBP;23.56;GB
51.954.8SP;GBP;24.32;GB
51.955.6SP;GBP;24.32;GB
51.956.4SP;GBP;21.63;GB
51.957.2SP;GBP;37.03;GB
51.959.9SP;GBP;15.40;GB
51.960.2SP;GBP;14.25;GB
51.961.0SP;GBP;14.25;GB
51.967.XSP;GBP;19.50;GB
51.970.XSP;GBP;63.82;GB
51.983.6SP;GBP;75.27;GB
51.984.XSP;GBP;168.94;GB
51.985.2SP;GBP;101.20;GB
51.986.0SP;GBP;132.04;GB
51.990.9SP;GBP;71.30;GB
51.991.7SP;GBP;78.55;GB
51.998.XSP;GBP;218.22;GB
52.010.3SP;GBP;37.70;GB
52.011.1SP;GBP;5.99;GB
52.018.9SP;GBP;11.81;GB
52.019.7SP;GBP;11.81;GB
52.020.0SP;GBP;11.81;GB
52.024.3SP;GBP;7.16;GB
52.025.1SP;GBP;65.25;GB
52.026.XSP;GBP;65.25;GB
52.027.8SP;GBP;65.25;GB
52.028.6SP;GBP;65.25;GB
52.030.8SP;GBP;29.89;GB
52.031.6SP;GBP;44.99;GB
52.032.4SP;GBP;54.79;GB
52.033.2SP;GBP;54.79;GB
52.035.9SP;GBP;33.01;GB
52.036.7SP;GBP;33.01;GB
52.037.5SP;GBP;33.01;GB
52.038.3SP;GBP;33.01;GB
52.040.5SP;GBP;28.16;GB
52.041.3SP;GBP;28.16;GB
52.042.1SP;GBP;28.16;GB
52.043.XSP;GBP;6.21;GB
52.045.6SP;GBP;53.94;GB
52.047.2SP;GBP;35.93;GB
52.049.9SP;GBP;19.66;GB
52.050.2SP;GBP;53.94;GB
52.051.0SP;GBP;15.87;GB
52.052.9SP;GBP;15.87;GB
52.053.7SP;GBP;15.87;GB
52.054.5SP;GBP;15.87;GB
52.055.8SP;GBP;14.47;GB
52.056.1SP;GBP;65.30;GB
52.056.6SP;GBP;14.47;GB
52.057.4SP;GBP;12.70;GB
52.057.XSP;GBP;65.30;GB
52.058.2SP;GBP;12.70;GB
52.058.8SP;GBP;65.30;GB
52.059.6SP;GBP;65.30;GB
52.060.XSP;GBP;68.49;GB
52.061.8SP;GBP;68.49;GB
52.062.6SP;GBP;68.49;GB
52.064.2SP;GBP;31.52;GB
52.065.0SP;GBP;31.52;GB
52.066.9SP;GBP;31.52;GB
52.067.7SP;GBP;31.52;GB
52.068.5SP;GBP;256.69;GB
52.069.3SP;GBP;53.76;GB
52.070.7SP;GBP;64.21;GB
52.071.5SP;GBP;31.12;GB
52.073.1SP;GBP;199.90;GB
52.074.XSP;GBP;44.99;GB
52.075.8SP;GBP;44.99;GB
52.079.0SP;GBP;49.91;GB
52.080.4SP;GBP;83.72;GB
52.081.2SP;GBP;24.73;GB
52.082.0SP;GBP;209.22;GB
52.083.9SP;GBP;642.39;GB
52.084.7SP;GBP;257.58;GB
52.085.5SP;GBP;305.88;GB
52.086.3SP;GBP;227.01;GB
52.088.XSP;GBP;51.43;GB
52.089.8SP;GBP;21.41;GB
52.091.XSP;GBP;47.83;GB
52.092.8SP;GBP;35.20;GB
52.093.4SP;GBP;403.61;GB
52.094.4SP;GBP;38.65;GB
52.095.2SP;GBP;56.14;GB
52.101.XSP;GBP;74.96;GB
52.102.8SP;GBP;93.54;GB
52.103.6SP;GBP;75.86;GB
52.104.4SP;GBP;83.43;GB
52.105.2SP;GBP;67.39;GB
52.106.0SP;GBP;83.43;GB
52.107.9SP;GBP;33.76;GB
52.108.7SP;GBP;0.00;GB
52.117.6SP;GBP;48.87;GB
52.118.4SP;GBP;63.47;GB
52.119.2SP;GBP;66.67;GB
52.120.6SP;GBP;635.95;GB
52.121.4SP;GBP;11.22;GB
52.122.2SP;GBP;97.24;GB
52.123.0SP;GBP;64.85;GB
52.124.9SP;GBP;522.75;GB
52.127.3SP;GBP;89.50;GB
52.128.1SP;GBP;89.50;GB
52.129.XSP;GBP;89.50;GB
52.130.3SP;GBP;89.50;GB
52.131.1SP;GBP;89.50;GB
52.132.XSP;GBP;89.50;GB
52.136.2SP;GBP;71.81;GB
52.137.0SP;GBP;120.43;GB
52.138.9SP;GBP;16.58;GB
52.139.7SP;GBP;15.30;GB
52.140.0SP;GBP;5355.00;GB
52.142.7SP;GBP;37.84;GB
52.158.3SP;GBP;127.50;GB
52.160.5SP;GBP;38.30;GB
52.173.7SP;GBP;233.56;GB
52.218.XSP;GBP;51.43;GB
52.221.XSP;GBP;35.62;GB
52.227.7SP;GBP;14.30;GB
52.240.6SP;GBP;12.70;GB
52.250.3SP;GBP;6.41;GB
52.251.1SP;GBP;47.98;GB
52.251.6SP;GBP;46.63;GB
52.252.4SP;GBP;46.63;GB
52.253.2SP;GBP;46.63;GB
52.254.0SP;GBP;46.63;GB
52.255.8SP;GBP;46.63;GB
52.256.5SP;GBP;41.93;GB
52.257.3SP;GBP;41.93;GB
52.258.1SP;GBP;31.09;GB
52.259.8SP;GBP;15.54;GB
52.260.5SP;GBP;43.50;GB
52.261.3SP;GBP;21.75;GB
52.266.XSP;GBP;35.62;GB
52.280.5SP;GBP;404.11;GB
52.283.XSP;GBP;51.43;GB
52.286.4SP;GBP;80.92;GB
52.288.0SP;GBP;275.49;GB
52.293.7SP;GBP;202.99;GB
52.294.5SP;GBP;112.14;GB
52.295.3SP;GBP;107.94;GB
52.296.1SP;GBP;118.55;GB
52.297.XSP;GBP;51.43;GB
52.309.6SP;GBP;27.39;GB
52.314.2SP;GBP;151.66;GB
52.317.7SP;GBP;7.99;GB
52.319.3SP;GBP;27.61;GB
52.321.5SP;GBP;20.87;GB
52.322.3SP;GBP;16.14;GB
52.323.1SP;GBP;16.14;GB
52.324.XSP;GBP;16.14;GB
52.325.8SP;GBP;77.08;GB
52.326.6SP;GBP;18.63;GB
52.327.4SP;GBP;64.12;GB
52.328.2SP;GBP;16.14;GB
52.329.0SP;GBP;66.83;GB
52.330.4SP;GBP;55.61;GB
52.332.0SP;GBP;27.61;GB
52.333.9SP;GBP;159.94;GB
52.334.7SP;GBP;247.59;GB
52.334.XSP;GBP;77.50;GB
52.335.5SP;GBP;18.63;GB
52.341.XSP;GBP;787.11;GB
52.342.8SP;GBP;2102.85;GB
52.343.6SP;GBP;3986.27;GB
52.344.4SP;GBP;6399.96;GB
52.345.2SP;GBP;393.36;GB
52.346.0SP;GBP;938.87;GB
52.347.9SP;GBP;1741.14;GB
52.347.XSP;GBP;77.50;GB
52.348.7SP;GBP;2503.61;GB
52.349.5SP;GBP;432.74;GB
52.350.9SP;GBP;1122.54;GB
52.351.7SP;GBP;2106.91;GB
52.352.5SP;GBP;3166.11;GB
52.353.3SP;GBP;432.74;GB
52.354.1SP;GBP;1122.54;GB
52.355.XSP;GBP;2106.91;GB
52.356.8SP;GBP;3166.11;GB
52.357.6SP;GBP;590.24;GB
52.358.4SP;GBP;1514.43;GB
52.359.2SP;GBP;2860.57;GB
52.360.6SP;GBP;4431.09;GB
52.361.4SP;GBP;275.24;GB
52.362.2SP;GBP;656.25;GB
52.363.0SP;GBP;1256.64;GB
52.364.9SP;GBP;1815.15;GB
52.365.7SP;GBP;275.24;GB
52.366.5SP;GBP;656.25;GB
52.367.3SP;GBP;1256.64;GB
52.368.1SP;GBP;1815.15;GB
52.369.XSP;GBP;668.99;GB
52.370.3SP;GBP;1829.37;GB
52.371.1SP;GBP;3449.65;GB
52.372.XSP;GBP;5226.77;GB
52.373.8SP;GBP;314.61;GB
52.374.6SP;GBP;736.44;GB
52.375.4SP;GBP;1413.96;GB
52.376.2SP;GBP;2160.23;GB
52.377.0SP;GBP;511.49;GB
52.378.9SP;GBP;1260.48;GB
52.379.7SP;GBP;2340.88;GB
52.380.0SP;GBP;3301.26;GB
52.381.9SP;GBP;353.99;GB
52.382.7SP;GBP;897.36;GB
52.383.5SP;GBP;1566.29;GB
52.384.3SP;GBP;2447.34;GB
52.385.1SP;GBP;235.86;GB
52.386.XSP;GBP;628.34;GB
52.387.8SP;GBP;1068.15;GB
52.388.6SP;GBP;1570.82;GB
52.389.4SP;GBP;275.24;GB
52.390.8SP;GBP;728.17;GB
52.391.6SP;GBP;1262.16;GB
52.392.4SP;GBP;1887.84;GB
52.393.2SP;GBP;432.74;GB
52.394.0SP;GBP;1122.54;GB
52.395.9SP;GBP;2037.82;GB
52.396.7SP;GBP;2878.27;GB
52.397.5SP;GBP;294.92;GB
52.398.3SP;GBP;749.52;GB
52.399.1SP;GBP;1349.14;GB
52.400.8SP;GBP;1998.72;GB
52.402.4SP;GBP;11.77;GB
52.407.5SP;GBP;169.90;GB
52.408.3SP;GBP;437.92;GB
52.413.XSP;GBP;4472.01;GB
52.414.8SP;GBP;800.17;GB
52.415.6SP;GBP;582.82;GB
52.416.4SP;GBP;573.16;GB
52.417.2SP;GBP;34.73;GB
52.422.9SP;GBP;6.03;GB
52.423.7SP;GBP;4.35;GB
52.426.1SP;GBP;4.48;GB
52.427.XSP;GBP;18.90;GB
52.428.8SP;GBP;590.02;GB
52.429.6SP;GBP;2826.02;GB
52.430.XSP;GBP;7298.04;GB
52.431.8SP;GBP;412.78;GB
52.432.6SP;GBP;5357.51;GB
52.433.4SP;GBP;7817.03;GB
52.434.2SP;GBP;986.13;GB
52.435.0SP;GBP;16663.51;GB
52.436.9SP;GBP;30107.02;GB
52.437.7SP;GBP;889.53;GB
52.438.5SP;GBP;247.75;GB
52.439.3SP;GBP;1413.01;GB
52.439.XSP;GBP;5799.99;GB
52.440.7SP;GBP;869.40;GB
52.441.5SP;GBP;231.65;GB
52.442.3SP;GBP;1091.01;GB
52.458.XSP;GBP;26.82;GB
52.461.XSP;GBP;27.71;GB
52.474.1SP;GBP;352.59;GB
52.476.8SP;GBP;325.22;GB
52.480.6SP;GBP;188.60;GB
52.485.7SP;GBP;121.96;GB
52.487.3SP;GBP;5.48;GB
52.488.1SP;GBP;5.48;GB
52.489.XSP;GBP;5.48;GB
52.490.3SP;GBP;5.48;GB
52.491.1SP;GBP;30.91;GB
52.492.XSP;GBP;37.22;GB
52.493.8SP;GBP;21.63;GB
52.494.6SP;GBP;29.06;GB
52.495.4SP;GBP;33.84;GB
52.496.2SP;GBP;40.48;GB
52.497.0SP;GBP;49.37;GB
52.505.4SP;GBP;144.99;GB
52.509.7SP;GBP;9.96;GB
52.510.0SP;GBP;14.75;GB
52.511.9SP;GBP;15.43;GB
52.512.7SP;GBP;22.08;GB
52.514.3SP;GBP;58.68;GB
52.520.8SP;GBP;640.16;GB
52.521.6SP;GBP;410.34;GB
52.527.5SP;GBP;9.78;GB
52.528.3SP;GBP;8.23;GB
52.529.1SP;GBP;2.37;GB
52.530.5SP;GBP;2.37;GB
52.531.3SP;GBP;2.45;GB
52.545.3SP;GBP;29.16;GB
52.546.1SP;GBP;16.10;GB
52.547.XSP;GBP;68.57;GB
52.548.8SP;GBP;21.18;GB
52.549.6SP;GBP;12.24;GB
52.550.XSP;GBP;68.57;GB
52.551.8SP;GBP;29.16;GB
52.551.XSP;GBP;2.49;GB
52.552.6SP;GBP;3.68;GB
52.554.2SP;GBP;1.76;GB
52.555.0SP;GBP;2.45;GB
52.561.5SP;GBP;17.39;GB
52.562.3SP;GBP;5.27;GB
52.563.1SP;GBP;7.90;GB
52.565.8SP;GBP;32.26;GB
52.568.2SP;GBP;6.84;GB
52.569.0SP;GBP;48.81;GB
52.570.4SP;GBP;20.44;GB
52.571.2SP;GBP;45.22;GB
52.572.0SP;GBP;24.67;GB
52.573.9SP;GBP;19.78;GB
52.574.7SP;GBP;19.78;GB
52.575.5SP;GBP;19.78;GB
52.576.3SP;GBP;21.10;GB
52.577.1SP;GBP;21.10;GB
52.578.XSP;GBP;21.10;GB
52.579.8SP;GBP;19.11;GB
52.580.1SP;GBP;19.11;GB
52.581.XSP;GBP;19.11;GB
52.582.8SP;GBP;19.78;GB
52.583.6SP;GBP;19.78;GB
52.584.4SP;GBP;19.78;GB
52.585.2SP;GBP;39.56;GB
52.586.0SP;GBP;30.33;GB
52.587.9SP;GBP;18.46;GB
52.588.7SP;GBP;18.46;GB
52.589.5SP;GBP;18.46;GB
52.590.9SP;GBP;18.46;GB
52.591.7SP;GBP;11.59;GB
52.592.5SP;GBP;10.94;GB
52.593.3SP;GBP;10.28;GB
52.594.1SP;GBP;11.59;GB
52.595.8SP;GBP;19.26;GB
52.595.XSP;GBP;11.59;GB
52.596.5SP;GBP;8.00;GB
52.596.8SP;GBP;11.59;GB
52.597.3SP;GBP;9.45;GB
52.597.6SP;GBP;102.77;GB
52.598.4SP;GBP;12.26;GB
52.599.2SP;GBP;14.90;GB
52.600.9SP;GBP;8.96;GB
52.601.7SP;GBP;102.77;GB
52.602.5SP;GBP;9.87;GB
52.603.3SP;GBP;102.77;GB
52.604.1SP;GBP;11.86;GB
52.605.XSP;GBP;7.90;GB
52.606.8SP;GBP;130.17;GB
52.607.6SP;GBP;15.55;GB
52.608.4SP;GBP;130.17;GB
52.609.2SP;GBP;25.34;GB
52.610.6SP;GBP;8.29;GB
52.612.2SP;GBP;12.26;GB
52.613.0SP;GBP;12.26;GB
52.614.9SP;GBP;7.90;GB
52.615.7SP;GBP;130.17;GB
52.616.5SP;GBP;8.96;GB
52.617.3SP;GBP;7.52;GB
52.618.1SP;GBP;8.21;GB
52.619.XSP;GBP;9.22;GB
52.621.1SP;GBP;7.90;GB
52.622.XSP;GBP;20.54;GB
52.623.8SP;GBP;6.59;GB
52.624.6SP;GBP;9.22;GB
52.625.4SP;GBP;10.54;GB
52.626.2SP;GBP;14.49;GB
52.627.0SP;GBP;29.00;GB
52.628.9SP;GBP;21.10;GB
52.629.7SP;GBP;17.14;GB
52.630.0SP;GBP;7.24;GB
52.631.9SP;GBP;7.90;GB
52.632.7SP;GBP;6.59;GB
52.633.5SP;GBP;5.92;GB
52.634.3SP;GBP;7.90;GB
52.635.1SP;GBP;7.24;GB
52.636.XSP;GBP;5.27;GB
52.637.8SP;GBP;8.56;GB
52.638.6SP;GBP;6.98;GB
52.639.4SP;GBP;6.59;GB
52.640.8SP;GBP;6.59;GB
52.641.6SP;GBP;5.01;GB
52.642.4SP;GBP;5.27;GB
52.643.2SP;GBP;6.59;GB
52.644.0SP;GBP;8.56;GB
52.645.9SP;GBP;9.31;GB
52.646.7SP;GBP;5.92;GB
52.647.5SP;GBP;13.18;GB
52.648.3SP;GBP;14.78;GB
52.649.1SP;GBP;8.56;GB
52.650.5SP;GBP;6.59;GB
52.651.3SP;GBP;6.59;GB
52.652.1SP;GBP;9.22;GB
52.653.XSP;GBP;9.22;GB
52.654.8SP;GBP;7.90;GB
52.655.6SP;GBP;6.59;GB
52.656.4SP;GBP;13.18;GB
52.657.2SP;GBP;7.90;GB
52.658.0SP;GBP;10.54;GB
52.659.9SP;GBP;6.59;GB
52.660.2SP;GBP;8.57;GB
52.661.0SP;GBP;8.29;GB
52.662.9SP;GBP;20.44;GB
52.663.7SP;GBP;8.57;GB
52.664.5SP;GBP;11.21;GB
52.665.3SP;GBP;11.21;GB
52.666.1SP;GBP;8.57;GB
52.667.XSP;GBP;8.57;GB
52.668.8SP;GBP;7.53;GB
52.669.6SP;GBP;8.57;GB
52.670.XSP;GBP;7.25;GB
52.671.8SP;GBP;7.25;GB
52.672.6SP;GBP;11.64;GB
52.673.4SP;GBP;8.57;GB
52.674.2SP;GBP;7.90;GB
52.675.0SP;GBP;8.29;GB
52.676.9SP;GBP;8.57;GB
52.677.7SP;GBP;9.89;GB
52.678.5SP;GBP;8.57;GB
52.679.3SP;GBP;8.61;GB
52.680.7SP;GBP;8.57;GB
52.681.5SP;GBP;8.90;GB
52.682.3SP;GBP;8.57;GB
52.683.1SP;GBP;9.89;GB
52.684.XSP;GBP;8.57;GB
52.685.8SP;GBP;12.20;GB
52.686.6SP;GBP;7.52;GB
52.687.4SP;GBP;7.52;GB
52.688.2SP;GBP;6.14;GB
52.689.0SP;GBP;9.50;GB
52.690.4SP;GBP;6.17;GB
52.692.0SP;GBP;7.78;GB
52.693.9SP;GBP;6.46;GB
52.694.7SP;GBP;5.14;GB
52.696.3SP;GBP;205.53;GB
52.697.1SP;GBP;27.39;GB
52.701.2SP;GBP;21.76;GB
52.702.0SP;GBP;20.44;GB
52.703.9SP;GBP;20.44;GB
52.705.5SP;GBP;13.52;GB
52.706.3SP;GBP;9.56;GB
52.709.8SP;GBP;9.56;GB
52.712.8SP;GBP;8.57;GB
52.713.6SP;GBP;8.57;GB
52.714.4SP;GBP;8.57;GB
52.715.2SP;GBP;9.56;GB
52.716.0SP;GBP;9.56;GB
52.717.9SP;GBP;9.56;GB
52.718.7SP;GBP;7.20;GB
52.719.5SP;GBP;9.56;GB
52.720.9SP;GBP;164.43;GB
52.721.7SP;GBP;164.43;GB
52.722.5SP;GBP;164.43;GB
52.726.8SP;GBP;239.79;GB
52.729.2SP;GBP;205.53;GB
52.732.2SP;GBP;7.84;GB
52.733.0SP;GBP;7.84;GB
52.736.5SP;GBP;10.63;GB
52.737.3SP;GBP;7.84;GB
52.738.1SP;GBP;30.84;GB
52.741.1SP;GBP;35.60;GB
52.745.4SP;GBP;25.53;GB
52.748.9SP;GBP;21.26;GB
52.753.5SP;GBP;10.88;GB
52.754.3SP;GBP;10.88;GB
52.758.6SP;GBP;19.68;GB
52.759.4SP;GBP;25.53;GB
52.760.8SP;GBP;19.68;GB
52.761.6SP;GBP;19.14;GB
52.762.4SP;GBP;13.83;GB
52.763.2SP;GBP;7.23;GB
52.765.9SP;GBP;15.17;GB
52.766.7SP;GBP;8.90;GB
52.767.5SP;GBP;8.11;GB
52.768.3SP;GBP;5.47;GB
52.769.1SP;GBP;6.17;GB
52.771.3SP;GBP;8.90;GB
52.772.1SP;GBP;23.28;GB
52.775.6SP;GBP;13.52;GB
52.777.2SP;GBP;9.22;GB
52.779.9SP;GBP;10.95;GB
52.780.2SP;GBP;7.53;GB
52.786.1SP;GBP;10.95;GB
52.787.XSP;GBP;7.25;GB
52.788.8SP;GBP;8.57;GB
52.792.6SP;GBP;10.41;GB
52.793.4SP;GBP;10.41;GB
52.794.2SP;GBP;9.04;GB
52.796.9SP;GBP;205.53;GB
52.798.5SP;GBP;7.13;GB
52.799.3SP;GBP;9.89;GB
52.802.6SP;GBP;7.90;GB
52.803.4SP;GBP;5.94;GB
52.804.2SP;GBP;6.59;GB
52.805.0SP;GBP;7.90;GB
52.807.7SP;GBP;17.81;GB
52.808.5SP;GBP;11.99;GB
52.811.5SP;GBP;13.18;GB
52.812.3SP;GBP;30.33;GB
52.813.1SP;GBP;23.73;GB
52.814.XSP;GBP;24.65;GB
52.815.8SP;GBP;24.65;GB
52.816.6SP;GBP;12.74;GB
52.818.2SP;GBP;88.55;GB
52.819.0SP;GBP;76.23;GB
52.820.4SP;GBP;129.44;GB
52.821.2SP;GBP;191.51;GB
52.822.0SP;GBP;242.05;GB
52.845.XSP;GBP;137.14;GB
52.879.4SP;GBP;66.95;GB
52.880.8SP;GBP;66.95;GB
52.881.6SP;GBP;47.15;GB
52.882.4SP;GBP;16.74;GB
52.900.5SP;GBP;69.01;GB
52.901.3SP;GBP;69.01;GB
52.902.1SP;GBP;69.01;GB
52.903.XSP;GBP;69.01;GB
52.904.8SP;GBP;84.09;GB
52.905.6SP;GBP;84.09;GB
52.906.4SP;GBP;84.09;GB
52.907.2SP;GBP;84.09;GB
52.908.0SP;GBP;96.70;GB
52.909.9SP;GBP;96.70;GB
52.910.2SP;GBP;96.70;GB
52.911.0SP;GBP;96.70;GB
52.928.5SP;GBP;45.56;GB
52.929.3SP;GBP;45.56;GB
52.930.7SP;GBP;43.51;GB
52.932.3SP;GBP;14.03;GB
52.933.1SP;GBP;43.51;GB
52.935.8SP;GBP;22.77;GB
52.936.6SP;GBP;22.77;GB
52.937.4SP;GBP;21.00;GB
52.938.2SP;GBP;20.24;GB
52.939.0SP;GBP;20.24;GB
52.940.4SP;GBP;20.24;GB
52.941.2SP;GBP;7.99;GB
52.943.9SP;GBP;21.00;GB
52.944.7SP;GBP;102.47;GB
52.945.5SP;GBP;139.42;GB
52.946.3SP;GBP;135.95;GB
52.948.XSP;GBP;44.86;GB
52.950.1SP;GBP;64.64;GB
52.951.XSP;GBP;64.64;GB
52.952.8SP;GBP;64.64;GB
52.953.6SP;GBP;64.64;GB
52.954.4SP;GBP;7.55;GB
52.955.2SP;GBP;39.20;GB
52.957.9SP;GBP;14.84;GB
52.958.7SP;GBP;14.84;GB
52.959.5SP;GBP;14.84;GB
52.960.9SP;GBP;36.85;GB
52.961.7SP;GBP;54.87;GB
52.963.3SP;GBP;9.57;GB
52.964.1SP;GBP;304.38;GB
52.966.8SP;GBP;501.80;GB
52.967.6SP;GBP;13.60;GB
52.968.4SP;GBP;658.61;GB
52.969.2SP;GBP;576.08;GB
52.970.6SP;GBP;62.99;GB
52.971.4SP;GBP;34.99;GB
52.972.2SP;GBP;30.80;GB
52.973.0SP;GBP;57.48;GB
52.974.9SP;GBP;30.80;GB
52.975.7SP;GBP;27.30;GB
52.976.5SP;GBP;16.26;GB
52.977.3SP;GBP;40.25;GB
52.978.1SP;GBP;219.00;GB
52.979.XSP;GBP;28.33;GB
52.980.3SP;GBP;61.49;GB
52.981.1SP;GBP;85.54;GB
52.982.XSP;GBP;9.85;GB
52.983.8SP;GBP;78.30;GB
52.984.6SP;GBP;16.44;GB
52.985.4SP;GBP;77.78;GB
52.986.2SP;GBP;61.49;GB
52.987.0SP;GBP;85.54;GB
52.988.9SP;GBP;12.88;GB
52.989.7SP;GBP;52.00;GB
52.990.0SP;GBP;14.25;GB
52.991.9SP;GBP;69.10;GB
52.992.7SP;GBP;95.90;GB
52.993.5SP;GBP;55.12;GB
52.994.3SP;GBP;76.86;GB
52.995.1SP;GBP;8.15;GB
53.005.3SP;GBP;15.72;GB
53.006.1SP;GBP;15.72;GB
53.007.XSP;GBP;72.77;GB
53.008.8SP;GBP;493.55;GB
53.009.6SP;GBP;127.98;GB
53.010.XSP;GBP;54.22;GB
53.011.8SP;GBP;28.11;GB
53.014.2SP;GBP;72.46;GB
53.015.0SP;GBP;217.43;GB
53.016.9SP;GBP;362.41;GB
53.017.7SP;GBP;724.80;GB
53.019.3SP;GBP;180.32;GB
53.020.7SP;GBP;185.15;GB
53.027.4SP;GBP;28.18;GB
53.028.2SP;GBP;28.18;GB
53.040.1SP;GBP;19.86;GB
53.067.3SP;GBP;21.90;GB
53.068.1SP;GBP;21.90;GB
53.069.XSP;GBP;20.54;GB
53.083.5SP;GBP;54.80;GB
53.084.3SP;GBP;9.07;GB
53.085.1SP;GBP;9.07;GB
53.086.XSP;GBP;9.07;GB
53.087.8SP;GBP;59.03;GB
53.088.6SP;GBP;59.03;GB
53.089.4SP;GBP;59.03;GB
53.094.0SP;GBP;35.26;GB
53.095.9SP;GBP;97.24;GB
53.096.7SP;GBP;44.71;GB
53.098.3SP;GBP;64.17;GB
53.099.1SP;GBP;69.33;GB
53.100.8SP;GBP;69.33;GB
53.101.6SP;GBP;64.85;GB
53.102.4SP;GBP;56.35;GB
53.106.7SP;GBP;19.38;GB
53.129.6SP;GBP;86.66;GB
53.130.XSP;GBP;86.66;GB
53.132.6SP;GBP;8.52;GB
53.135.0SP;GBP;68.04;GB
53.136.9SP;GBP;153.24;GB
